"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES_PRINCIPAIS";"QT_SECOES_AGREGADAS";"QT_SECOES_NAO_INSTALADAS";"QT_TOTAL_SECOES";"QT_COMPARECIMENTO";"QT_ELEITORES_SECOES_NAO_INSTALADAS";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS";"QT_VOTOS_CONCORRENTES";"QT_TOTAL_VOTOS_VALIDOS";"QT_VOTOS_NOMINAIS_VALIDOS";"QT_TOTAL_VOTOS_LEG_VALIDOS";"QT_VOTOS_LEG_VALIDOS";"QT_VOTOS_NOM_CONVR_LEG_VALIDOS";"QT_TOTAL_VOTOS_ANULADOS";"QT_VOTOS_NOMINAIS_ANULADOS";"QT_VOTOS_LEGENDA_ANULADOS";"QT_TOTAL_VOTOS_ANUL_SUBJUD";"QT_VOTOS_NOMINAIS_ANUL_SUBJUD";"QT_VOTOS_LEGENDA_ANUL_SUBJUD";"QT_VOTOS_BRANCOS";"QT_TOTAL_VOTOS_NULOS";"QT_VOTOS_NULOS";"QT_VOTOS_NULOS_TECNICOS";"QT_VOTOS_ANULADOS_APU_SEP";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02836";"SÃO GABRIEL DA CACHOEIRA";19;3;"Governador";29139;92;8;0;100;18898;0;10241;"N";18898;17617;17617;17617;0;0;0;0;0;0;0;0;0;211;1070;1070;0;0;"20:00:12";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"98370";"ITAMARATI";69;3;"Governador";6701;21;3;0;24;4509;0;2192;"N";4509;4251;4251;4251;0;0;0;0;0;0;0;0;0;18;240;240;0;0;"21:10:56";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"98450";"SÃO SEBASTIÃO DO UATUMÃ";27;3;"Governador";6637;19;0;0;19;4571;0;2066;"N";4571;4248;4248;4248;0;0;0;0;0;0;0;0;0;39;284;284;0;0;"18:55:50";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02011";"NOVO AIRÃO";34;3;"Governador";10322;31;1;0;32;7884;0;2438;"N";7884;7390;7390;7390;0;0;0;0;0;0;0;0;0;60;434;434;0;0;"20:43:11";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";2;3;"Governador";85034;221;6;0;227;73023;0;12011;"N";73023;67626;67626;67626;0;0;0;0;0;0;0;0;0;1255;4142;4142;0;0;"21:05:21";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02836";"SÃO GABRIEL DA CACHOEIRA";19;3;"Governador";29140;92;8;0;100;18000;0;11140;"N";18000;16988;16988;16988;0;0;0;0;0;0;0;0;0;99;913;913;0;0;"09:35:59";"29/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"98370";"ITAMARATI";69;6;"Deputado Federal";6700;21;3;0;24;4487;0;2213;"N";4487;4379;4379;4165;214;214;0;0;0;0;0;0;0;54;54;54;0;0;"20:00:30";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"98493";"UARINI";60;7;"Deputado Estadual";7346;24;4;0;28;5378;0;1968;"N";5378;5228;5228;4872;356;356;0;0;0;0;0;0;0;70;80;80;0;0;"20:00:23";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"98515";"TONANTINS";47;3;"Governador";9223;26;3;0;29;6851;0;2372;"N";6851;6379;6379;6379;0;0;0;0;0;0;0;0;0;38;434;434;0;0;"20:00:42";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02895";"ALVARÃES";60;7;"Deputado Estadual";9758;30;2;0;32;7244;0;2514;"N";7244;7036;7036;6584;452;452;0;0;0;0;0;0;0;85;123;123;0;0;"20:00:36";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02070";"AUTAZES";35;6;"Deputado Federal";25310;84;10;0;94;19865;0;5445;"N";19865;18981;18981;18000;981;981;0;0;0;0;0;0;0;350;534;534;0;0;"20:00:45";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02097";"BARCELOS";18;5;"Senador";10491;30;2;0;32;6570;0;3921;"N";13140;11926;11926;11926;0;0;0;0;0;0;0;0;0;431;783;783;0;0;"20:00:18";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02194";"CANUTAMA";13;6;"Deputado Federal";8361;29;1;0;30;5611;0;2750;"N";5611;5398;5398;5174;224;224;0;0;0;0;0;0;0;99;114;114;0;0;"20:00:31";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02410";"ITACOATIARA";3;3;"Governador";66335;216;19;0;235;51285;0;15050;"N";51285;46951;46951;46951;0;0;0;0;0;0;0;0;0;813;3521;3521;0;0;"20:00:15";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02410";"ITACOATIARA";3;5;"Senador";66335;216;19;0;235;51285;0;15050;"N";102570;90755;90755;90755;0;0;0;0;0;0;0;0;0;3828;7987;7987;0;0;"20:00:15";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";1;6;"Deputado Federal";95334;280;20;0;300;83453;0;11881;"N";83453;72882;72882;69640;3242;3242;0;0;0;0;0;0;0;4285;6286;6286;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";70;6;"Deputado Federal";100915;257;12;0;269;87809;0;13106;"N";87809;74995;74995;70554;4441;4441;0;0;0;0;0;0;0;5287;7527;7527;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02577";"MANICORÉ";16;3;"Governador";27965;93;8;0;101;19235;0;8730;"N";19235;17704;17704;17704;0;0;0;0;0;0;0;0;0;265;1266;1266;0;0;"20:00:22";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02836";"SÃO GABRIEL DA CACHOEIRA";19;7;"Deputado Estadual";29139;92;8;0;100;18898;0;10241;"N";18898;18117;18117;16834;1283;1283;0;0;0;0;0;0;0;324;457;457;0;0;"20:00:12";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02879";"URUCURITUBA";3;3;"Governador";12201;40;2;0;42;8908;0;3293;"N";8908;8312;8312;8312;0;0;0;0;0;0;0;0;0;74;522;522;0;0;"20:00:09";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";58;3;"Governador";112070;287;1;0;288;97113;0;14957;"N";97113;90006;90006;90006;0;0;0;0;0;0;0;0;0;1285;5822;5822;0;0;"21:05:21";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";70;3;"Governador";100925;257;12;0;269;86944;0;13981;"N";86944;80009;80009;80009;0;0;0;0;0;0;0;0;0;1011;5924;5924;0;0;"21:05:21";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"98370";"ITAMARATI";69;3;"Governador";6700;21;3;0;24;4487;0;2213;"N";4487;4053;4053;4053;0;0;0;0;0;0;0;0;0;48;386;386;0;0;"20:00:30";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"98418";"PRESIDENTE FIGUEIREDO";51;5;"Senador";22750;77;18;0;95;17067;0;5683;"N";34134;28399;28399;28399;0;0;0;0;0;0;0;0;0;1788;3947;3947;0;0;"20:00:13";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"98434";"RIO PRETO DA EVA";68;5;"Senador";15128;54;16;0;70;11774;0;3354;"N";23548;19964;19964;19964;0;0;0;0;0;0;0;0;0;995;2589;2589;0;0;"20:00:18";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02917";"AMATURÁ";22;7;"Deputado Estadual";5909;22;2;0;24;4674;0;1235;"N";4674;4564;4564;4220;344;344;0;0;0;0;0;0;0;37;73;73;0;0;"20:00:29";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02135";"BENJAMIN CONSTANT";20;3;"Governador";20441;67;2;0;69;15238;0;5203;"N";15238;14144;14144;14144;0;0;0;0;0;0;0;0;0;107;987;987;0;0;"20:40:55";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02976";"BOA VISTA DO RAMOS";5;5;"Senador";10834;32;2;0;34;7996;0;2838;"N";15992;14689;14689;14689;0;0;0;0;0;0;0;0;0;313;990;990;0;0;"20:00:21";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02011";"NOVO AIRÃO";34;3;"Governador";10323;31;1;0;32;7599;0;2724;"N";7599;6895;6895;6895;0;0;0;0;0;0;0;0;0;111;593;593;0;0;"20:00:11";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02038";"ANORI";33;3;"Governador";9719;27;1;0;28;7268;0;2451;"N";7268;6698;6698;6698;0;0;0;0;0;0;0;0;0;70;500;500;0;0;"20:00:00";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02046";"CAREIRO DA VÁRZEA";31;3;"Governador";15290;60;3;0;63;12282;0;3008;"N";12282;11290;11290;11290;0;0;0;0;0;0;0;0;0;135;857;857;0;0;"20:00:44";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02097";"BARCELOS";18;6;"Deputado Federal";10491;30;2;0;32;6570;0;3921;"N";6570;6267;6267;5866;401;401;0;0;0;0;0;0;0;175;128;128;0;0;"20:00:18";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02291";"EIRUNEPÉ";11;3;"Governador";20736;64;3;0;67;13005;0;7731;"N";13005;11571;11571;11571;0;0;0;0;0;0;0;0;0;238;1196;1196;0;0;"20:00:24";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02437";"ITAPIRANGA";24;6;"Deputado Federal";7230;24;0;0;24;5459;0;1771;"N";5459;5229;5229;5040;189;189;0;0;0;0;0;0;0;117;113;113;0;0;"20:00:17";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02534";"MANACAPURU";6;7;"Deputado Estadual";66220;197;16;0;213;52512;0;13708;"N";52512;50036;50036;46844;3192;3192;0;0;0;0;0;0;0;1055;1421;1421;0;0;"20:00:34";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";59;3;"Governador";97822;257;6;0;263;85941;0;11881;"N";85941;76561;76561;76561;0;0;0;0;0;0;0;0;0;2218;7162;7162;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";65;6;"Deputado Federal";110278;289;5;0;294;95257;0;15021;"N";95257;81788;81788;77034;4754;4754;0;0;0;0;0;0;0;5610;7859;7859;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02739";"SANTO ANTÔNIO DO IÇÁ";47;3;"Governador";13906;42;1;0;43;10584;0;3322;"N";10584;9703;9703;9703;0;0;0;0;0;0;0;0;0;122;759;759;0;0;"20:00:08";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02755";"SÃO PAULO DE OLIVENÇA";22;3;"Governador";16909;49;7;0;56;13574;0;3335;"N";13574;12485;12485;12485;0;0;0;0;0;0;0;0;0;141;948;948;0;0;"20:00:09";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";31;3;"Governador";76418;207;24;0;231;66712;0;9706;"N";66712;60738;60738;60738;0;0;0;0;0;0;0;0;0;948;5026;5026;0;0;"21:05:21";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02879";"URUCURITUBA";3;3;"Governador";12201;40;2;0;42;8039;0;4162;"N";8039;7654;7654;7654;0;0;0;0;0;0;0;0;0;38;347;347;0;0;"20:55:21";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"98353";"IRANDUBA";56;3;"Governador";30595;130;23;0;153;25167;0;5428;"N";25167;23166;23166;23166;0;0;0;0;0;0;0;0;0;183;1818;1818;0;0;"19:55:20";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";1;3;"Governador";95344;280;20;0;300;82767;0;12577;"N";82767;76267;76267;76267;0;0;0;0;0;0;0;0;0;1329;5171;5171;0;0;"21:05:21";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";40;3;"Governador";116458;298;3;0;301;101371;0;15087;"N";101371;94015;94015;94015;0;0;0;0;0;0;0;0;0;1356;6000;6000;0;0;"21:05:21";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02895";"ALVARÃES";60;3;"Governador";9758;30;2;0;32;7031;0;2727;"N";7031;6676;6676;6676;0;0;0;0;0;0;0;0;0;20;335;335;0;0;"18:55:49";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"98353";"IRANDUBA";56;3;"Governador";30595;130;23;0;153;26293;0;4302;"N";26293;23947;23947;23947;0;0;0;0;0;0;0;0;0;387;1959;1959;0;0;"20:00:40";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"98396";"MANAQUIRI";23;3;"Governador";13161;38;3;0;41;8468;0;4693;"N";8468;7753;7753;7753;0;0;0;0;0;0;0;0;0;55;660;660;0;0;"20:00:50";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02259";"COARI";8;3;"Governador";50269;168;13;0;181;33504;0;16765;"N";33504;30942;30942;30942;0;0;0;0;0;0;0;0;0;265;2297;2297;0;0;"23:01:07";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";32;3;"Governador";114259;323;5;0;328;100165;0;14094;"N";100165;92533;92533;92533;0;0;0;0;0;0;0;0;0;1200;6432;6432;0;0;"21:05:21";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02755";"SÃO PAULO DE OLIVENÇA";22;3;"Governador";16909;49;7;0;56;13339;0;3570;"N";13339;12408;12408;12408;0;0;0;0;0;0;0;0;0;70;861;861;0;0;"20:50:46";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02917";"AMATURÁ";22;3;"Governador";5909;22;2;0;24;4613;0;1296;"N";4613;4221;4221;4221;0;0;0;0;0;0;0;0;0;30;362;362;0;0;"20:35:21";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"98493";"UARINI";60;3;"Governador";7346;24;4;0;28;5378;0;1968;"N";5378;4931;4931;4931;0;0;0;0;0;0;0;0;0;49;398;398;0;0;"20:00:23";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02020";"GUAJARÁ";45;3;"Governador";9519;34;2;0;36;6400;0;3119;"N";6400;5563;5563;5563;0;0;0;0;0;0;0;0;0;126;711;711;0;0;"20:00:43";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02046";"CAREIRO DA VÁRZEA";31;6;"Deputado Federal";15290;60;3;0;63;12282;0;3008;"N";12282;11803;11803;10885;918;918;0;0;0;0;0;0;0;230;249;249;0;0;"20:00:44";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02178";"BORBA";15;7;"Deputado Estadual";20293;62;2;0;64;14506;0;5787;"N";14506;14092;14092;13059;1033;1033;0;0;0;0;0;0;0;188;226;226;0;0;"20:00:19";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02275";"CODAJÁS";7;7;"Deputado Estadual";14421;49;10;0;59;9879;0;4542;"N";9879;9611;9611;9023;588;588;0;0;0;0;0;0;0;98;170;170;0;0;"20:00:13";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";40;3;"Governador";116457;298;3;0;301;102159;0;14298;"N";102159;92498;92498;92498;0;0;0;0;0;0;0;0;0;2438;7223;7223;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";68;5;"Senador";80764;215;5;0;220;69786;0;10978;"N";139572;111310;111310;111310;0;0;0;0;0;0;0;0;0;10237;18025;18025;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02577";"MANICORÉ";16;5;"Senador";27965;93;8;0;101;19235;0;8730;"N";38470;34719;34719;34719;0;0;0;0;0;0;0;0;0;1227;2524;2524;0;0;"20:00:22";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02593";"MARAÃ";49;5;"Senador";9607;27;3;0;30;5617;0;3990;"N";11234;10302;10302;10302;0;0;0;0;0;0;0;0;0;190;742;742;0;0;"20:00:27";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02976";"BOA VISTA DO RAMOS";5;7;"Deputado Estadual";10834;32;2;0;34;7996;0;2838;"N";7996;7807;7807;7336;471;471;0;0;0;0;0;0;0;81;108;108;0;0;"20:00:21";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"98370";"ITAMARATI";69;7;"Deputado Estadual";6700;21;3;0;24;4487;0;2213;"N";4487;4402;4402;4147;255;255;0;0;0;0;0;0;0;27;58;58;0;0;"20:00:30";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02119";"BARREIRINHA";26;3;"Governador";18308;58;1;0;59;13983;0;4325;"N";13983;12826;12826;12826;0;0;0;0;0;0;0;0;0;125;1032;1032;0;0;"20:00:28";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02291";"EIRUNEPÉ";11;7;"Deputado Estadual";20736;64;3;0;67;13005;0;7731;"N";13005;12143;12143;11116;1027;1027;0;0;0;0;0;0;0;473;389;389;0;0;"20:00:24";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02372";"SANTA ISABEL DO RIO NEGRO";30;6;"Deputado Federal";7951;23;1;0;24;4557;0;3394;"N";4557;4385;4385;4074;311;311;0;0;0;0;0;0;0;111;61;61;0;0;"20:00:32";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";1;7;"Deputado Estadual";95334;280;20;0;300;83453;0;11881;"N";83453;74643;74643;71320;3323;3323;0;0;0;0;0;0;0;3551;5259;5259;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";70;7;"Deputado Estadual";100915;257;12;0;269;87809;0;13106;"N";87809;76431;76431;71968;4463;4463;0;0;0;0;0;0;0;4609;6769;6769;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02810";"TEFÉ";9;6;"Deputado Federal";40950;128;11;0;139;30113;0;10837;"N";30113;28173;28173;26975;1198;1198;0;0;0;0;0;0;0;876;1064;1064;0;0;"20:00:21";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02879";"URUCURITUBA";3;5;"Senador";12201;40;2;0;42;8908;0;3293;"N";17816;16201;16201;16201;0;0;0;0;0;0;0;0;0;481;1134;1134;0;0;"20:00:09";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02135";"BENJAMIN CONSTANT";20;5;"Senador";20441;67;2;0;69;15730;0;4711;"N";31460;28785;28785;28785;0;0;0;0;0;0;0;0;0;662;2013;2013;0;0;"20:00:46";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02275";"CODAJÁS";7;6;"Deputado Federal";14421;49;10;0;59;9879;0;4542;"N";9879;9502;9502;9045;457;457;0;0;0;0;0;0;0;152;225;225;0;0;"20:00:13";"19/04/2021"
