"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_ELEICAO";"SQ_CANDIDATO";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"CD_NACIONALIDADE";"DS_NACIONALIDADE";"CD_MUNICIPIO_NASCIMENTO";"NM_MUNICIPIO_NASCIMENTO";"NR_IDADE_DATA_POSSE";"ST_QUILOMBOLA";"CD_ETNIA_INDIGENA";"DS_ETNIA_INDIGENA";"VR_DESPESA_MAX_CAMPANHA";"ST_REELEICAO";"ST_DECLARAR_BENS";"NR_PROTOCOLO_CANDIDATURA";"NR_PROCESSO";"CD_SITUACAO_CANDIDATO_PLEITO";"DS_SITUACAO_CANDIDATO_PLEITO";"CD_SITUACAO_CANDIDATO_URNA";"DS_SITUACAO_CANDIDATO_URNA";"ST_CANDIDATO_INSERIDO_URNA";"NM_TIPO_DESTINACAO_VOTOS";"CD_SITUACAO_CANDIDATO_TOT";"DS_SITUACAO_CANDIDATO_TOT";"ST_PREST_CONTAS";"ST_SUBSTITUIDO";"SQ_SUBSTITUIDO";"SQ_ORDEM_SUPLENCIA";"DT_ACEITE_CANDIDATURA";"CD_SITUACAO_JULGAMENTO";"DS_SITUACAO_JULGAMENTO";"CD_SITUACAO_JULGAMENTO_PLEITO";"DS_SITUACAO_JULGAMENTO_PLEITO";"CD_SITUACAO_JULGAMENTO_URNA";"DS_SITUACAO_JULGAMENTO_URNA";"CD_SITUACAO_CASSACAO";"DS_SITUACAO_CASSACAO";"CD_SITUACAO_CASSACAO_MIDIA";"DS_SITUACAO_CASSACAO_MIDIA";"CD_SITUACAO_DIPLOMA";"DS_SITUACAO_DIPLOMA";"CD_GENERO_FEFC";"DS_GENERO_FEFC";"CD_COR_RACA_FEFC";"DS_COR_RACA_FEFC"
"26/08/2026";"03:15:18";2022;546;40001618499;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"MANAUS";"75";"#NE";-3;"#NE";"1270629.01";"S";"S";"-1";"06004839220226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;-1;"2022-08-10 09:18:30";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001739338;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"MANAUS";"47";"#NE";-3;"#NE";"-1";"N";"S";"-1";"06018574620226040000";"2";"DEFERIDO";"17";"PENDENTE DE JULGAMENTO";"SIM";"#NULO";2;"DEFERIDO";"N";"N";40001719266;1;"2022-09-13 14:50:50";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001738676;5;"CANCELADO";1;"BRASILEIRA NATA";-3;"MANAUS";"64";"#NE";-3;"#NE";"1270629.01";"N";"S";"-1";"06016479220226040000";"-1";"#NULO";"-1";"#NULO";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2022-09-12 12:01:28";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001718568;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"MANACAPURU";"35";"#NE";-3;"#NE";"3176572.53";"N";"S";"-1";"06008355020226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;-1;"2022-08-15 12:38:33";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001609233;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"MANAUS";"72";"#NE";-3;"#NE";"3176572.53";"N";"S";"-1";"06002907720226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;-1;"2022-08-08 11:26:45";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001719162;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"MANAUS";"57";"#NE";-3;"#NE";"3176572.53";"N";"S";"-1";"06008484920226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;3;"2022-08-15 13:13:45";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001719166;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"PARINTINS";"40";"#NE";-3;"#NE";"3176572.53";"N";"S";"-1";"06008493420226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;1;"2022-08-15 13:13:45";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001609255;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"MONTE ALEGRE";"37";"#NE";-3;"#NE";"3176572.53";"N";"S";"-1";"06003063120226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;-1;"2022-08-08 11:27:45";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001633251;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"VIDEIRA";"61";"#NE";-3;"#NE";"3176572.53";"N";"S";"-1";"06006163720226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;-1;"2022-08-11 07:46:46";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001719839;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"MANAUS";"44";"#NE";-3;"#NE";"3176572.53";"N";"S";"-1";"06008979020226040000";"2";"DEFERIDO";"17";"PENDENTE DE JULGAMENTO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;-1;"2022-08-15 13:40:17";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001671683;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"MANAUS";"41";"#NE";-3;"#NE";"1270629.01";"N";"S";"-1";"06007887620226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;-1;"2022-08-13 13:23:05";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001618360;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"PIRASSUNUNGA";"52";"#NE";-3;"#NE";"1270629.01";"N";"S";"-1";"06004206720226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;-1;"2022-08-10 09:17:10";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001633265;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"SANTARÉM";"59";"#NE";-3;"#NE";"1270629.01";"S";"S";"-1";"06006337320226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;-1;"2022-08-11 07:47:59";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001609200;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"MANAUS";"30";"#NE";-3;"#NE";"1270629.01";"N";"S";"-1";"06002751120226040000";"2";"DEFERIDO";"4";"INDEFERIDO COM RECURSO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;10;"2022-08-08 11:16:57";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001620679;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"MANAUS";"46";"#NE";-3;"#NE";"1270629.01";"N";"S";"-1";"06005817720226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;8;"2022-08-10 15:50:27";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001618673;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"ITACOATIARA";"48";"#NE";-3;"#NE";"1270629.01";"N";"S";"-1";"06005384320226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;12;"2022-08-10 09:56:37";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001650491;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"MANAUS";"51";"#NE";-3;"#NE";"1270629.01";"N";"S";"-1";"06007697020226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;17;"2022-08-12 16:22:42";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001633347;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"MANAUS";"24";"#NE";-3;"#NE";"1270629.01";"N";"N";"-1";"06006796220226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;12;"2022-08-11 07:49:34";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001633341;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"MANAUS";"45";"#NE";-3;"#NE";"1270629.01";"S";"S";"-1";"06006657820226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;-1;"2022-08-11 07:49:34";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001650507;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"BELÉM";"55";"#NE";-3;"#NE";"1270629.01";"N";"N";"-1";"06007644820226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;2;"2022-08-12 16:22:42";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001733848;6;"RENÚNCIA";1;"BRASILEIRA NATA";-3;"MANAUS";"47";"#NE";-3;"#NE";"3176572.53";"N";"S";"-1";"06013265720226040000";"6";"RENÚNCIA";"17";"PENDENTE DE JULGAMENTO";"SIM";"Nulo técnico";6;"RENÚNCIA";"S";"N";-1;-1;"2022-09-03 08:00:53";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001618515;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"ITACOATIARA";"46";"#NE";-3;"#NE";"-1";"N";"S";"-1";"06005159720226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"#NULO";2;"DEFERIDO";"N";"N";-1;1;"2022-08-10 09:20:24";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001609319;4;"INDEFERIDO COM RECURSO";1;"BRASILEIRA NATA";-3;"MANAUS";"49";"#NE";-3;"#NE";"1270629.01";"N";"S";"-1";"06003132320226040000";"4";"INDEFERIDO COM RECURSO";"4";"INDEFERIDO COM RECURSO";"SIM";"Anulado sub judice";4;"INDEFERIDO COM RECURSO";"S";"N";-1;-1;"2022-08-08 11:35:47";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001719241;14;"INDEFERIDO";1;"BRASILEIRA NATA";-3;"MANAQUIRI";"37";"#NE";-3;"#NE";"1270629.01";"N";"S";"-1";"06008675520226040000";"-1";"#NULO";"-1";"#NULO";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2022-08-15 13:15:15";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001718580;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"PORTO SEGURO";"37";"#NE";-3;"#NE";"1270629.01";"N";"S";"-1";"06008277320226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;-1;"2022-08-15 12:39:18";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001618465;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"FORTALEZA";"56";"#NE";-3;"#NE";"1270629.01";"N";"S";"-1";"06004908420226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;8;"2022-08-10 09:19:58";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001718570;14;"INDEFERIDO";1;"BRASILEIRA NATA";-3;"PASSIRA";"66";"#NE";-3;"#NE";"3176572.53";"N";"S";"-1";"06008398720226040000";"-1";"#NULO";"-1";"#NULO";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2022-08-15 12:38:33";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001733851;13;"PEDIDO NÃO CONHECIDO";1;"BRASILEIRA NATA";-3;"ITACOATIARA";"43";"#NE";-3;"#NE";"3176572.53";"N";"S";"-1";"06013222020226040000";"-1";"#NULO";"-1";"#NULO";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2022-09-03 08:00:53";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001620677;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"MANAUS";"40";"#NE";-3;"#NE";"3176572.53";"N";"N";"-1";"06005730320226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;-1;"2022-08-10 15:50:56";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001633246;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"LAVRAS DA MANGABEIRA";"47";"#NE";-3;"#NE";"3176572.53";"N";"S";"-1";"06006086020226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;-1;"2022-08-11 07:46:46";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001618446;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"MANAUS";"38";"#NE";-3;"#NE";"3176572.53";"N";"S";"-1";"06004674120226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;-1;"2022-08-10 09:18:57";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001609213;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"MANAUS";"46";"#NE";-3;"#NE";"3176572.53";"N";"S";"-1";"06002847020226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;-1;"2022-08-08 11:19:47";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001643215;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"MANAUS";"39";"#NE";-3;"#NE";"3176572.53";"N";"S";"-1";"06006917620226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;-1;"2022-08-12 10:02:37";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001643951;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"NHAMUNDÁ";"31";"#NE";-3;"#NE";"1270629.01";"N";"N";"-1";"06007315820226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;-1;"2022-08-11 17:06:17";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001609320;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"MANAUS";"34";"#NE";-3;"#NE";"1270629.01";"N";"S";"-1";"06003167520226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;6;"2022-08-08 11:35:47";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001618359;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"MANAUS";"39";"#NE";-3;"#NE";"1270629.01";"N";"S";"-1";"06003972420226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;-1;"2022-08-10 09:17:10";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001600322;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"BOA VISTA";"53";"#NE";-3;"#NE";"1270629.01";"N";"S";"-1";"06002162320226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;7;"2022-08-01 10:39:35";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001719851;14;"INDEFERIDO";1;"BRASILEIRA NATA";-3;"MANAUS";"35";"#NE";-3;"#NE";"1270629.01";"N";"S";"-1";"06009117420226040000";"14";"INDEFERIDO";"17";"PENDENTE DE JULGAMENTO";"SIM";"Nulo técnico";14;"INDEFERIDO";"N";"N";-1;-1;"2022-08-15 13:39:47";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001731325;14;"INDEFERIDO";1;"BRASILEIRA NATA";-3;"MANACAPURU";"30";"#NE";-3;"#NE";"1270629.01";"N";"S";"-1";"06011897520226040000";"14";"INDEFERIDO";"17";"PENDENTE DE JULGAMENTO";"SIM";"Nulo técnico";14;"INDEFERIDO";"N";"N";-1;-1;"2022-08-29 17:31:26";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001719857;14;"INDEFERIDO";1;"BRASILEIRA NATA";-3;"ALTO SANTO";"65";"#NE";-3;"#NE";"1270629.01";"N";"S";"-1";"06009056720226040000";"14";"INDEFERIDO";"17";"PENDENTE DE JULGAMENTO";"SIM";"Nulo técnico";14;"INDEFERIDO";"N";"N";-1;-1;"2022-08-15 13:39:47";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001609187;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"ÓBIDOS";"46";"#NE";-3;"#NE";"1270629.01";"N";"S";"-1";"06002578720226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;16;"2022-08-08 11:16:57";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001618386;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"MANAUS";"49";"#NE";-3;"#NE";"1270629.01";"N";"S";"-1";"06004284420226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;-1;"2022-08-10 09:15:12";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001650483;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"MANAUS";"61";"#NE";-3;"#NE";"1270629.01";"N";"S";"-1";"06007462720226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;18;"2022-08-12 16:22:42";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001719326;14;"INDEFERIDO";1;"BRASILEIRA NATA";-3;"MANAUS";"54";"#NE";-3;"#NE";"3176572.53";"N";"N";"-1";"06008909820226040000";"14";"INDEFERIDO";"17";"PENDENTE DE JULGAMENTO";"SIM";"Nulo técnico";14;"INDEFERIDO";"S";"N";-1;-1;"2022-08-15 13:19:10";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001671685;14;"INDEFERIDO";1;"BRASILEIRA NATA";-3;"NOVA OLINDA DO NORTE";"48";"#NE";-3;"#NE";"1270629.01";"N";"S";"-1";"06007835420226040000";"-1";"#NULO";"-1";"#NULO";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2022-08-13 13:23:05";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001718574;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"RIO PRETO DA EVA";"41";"#NE";-3;"#NE";"1270629.01";"N";"S";"-1";"06008250620226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;-1;"2022-08-15 12:39:18";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001633253;6;"RENÚNCIA";1;"BRASILEIRA NATA";-3;"RIO BRANCO";"44";"#NE";-3;"#NE";"3176572.53";"N";"S";"-1";"06006111520226040000";"-1";"#NULO";"-1";"#NULO";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2022-08-11 07:46:46";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001719227;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"MANAUS";"63";"#NE";-3;"#NE";"3176572.53";"N";"S";"-1";"06008606320226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;-1;"2022-08-15 13:14:23";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001719232;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"TEFÉ";"49";"#NE";-3;"#NE";"3176572.53";"N";"S";"-1";"06008640320226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;-1;"2022-08-15 13:14:23";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001719316;6;"RENÚNCIA";1;"BRASILEIRA NATA";-3;"ARAGUARI";"71";"#NE";-3;"#NE";"-1";"N";"S";"-1";"06008857620226040000";"-1";"#NULO";"-1";"#NULO";"NÃO";"#NULO";-1;"#NULO";"N";"S";-1;-1;"2022-08-15 13:18:54";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;547;40001619527;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"MANAUS";"50";"#NE";-3;"#NE";"-1";"N";"S";"-1";"06005661120226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"#NULO";2;"DEFERIDO";"N";"N";-1;1;"2022-08-10 12:25:06";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001618366;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"MANAUS";"49";"#NE";-3;"#NE";"3176572.53";"N";"S";"-1";"06004397320226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;-1;"2022-08-10 09:16:06";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
"26/08/2026";"03:15:18";2022;546;40001618372;2;"DEFERIDO";1;"BRASILEIRA NATA";-3;"RIO PRETO DA EVA";"65";"#NE";-3;"#NE";"3176572.53";"N";"S";"-1";"06004431320226040000";"2";"DEFERIDO";"2";"DEFERIDO";"SIM";"Válido";2;"DEFERIDO";"S";"N";-1;-1;"2022-08-10 09:16:06";-3;"#NE";"-3";"#NE";"-3";"#NE";-3;"#NE";-3;"#NE";-3;"#NE";-3;"#NE";"-3";"#NE"
