"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"CD_SITUACAO_LEGENDA";"DS_SITUACAO";"NM_TIPO_DESTINACAO_VOTOS"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";6;"DEPUTADO FEDERAL";"PARTIDO ISOLADO";20;"PSC";"PARTIDO SOCIAL CRISTÃO";-1;"#NULO";"#NULO";"#NULO";40001682105;"#NULO";"PSC";"D";"DEFERIDO";"Válido (legenda)"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";9;"1º SUPLENTE";"COLIGAÇÃO";11;"PP";"PROGRESSISTAS";-1;"#NULO";"#NULO";"#NULO";40001683086;"AQUI É TRABALHO";"REPUBLICANOS / PP / PSC / PL / PTB / PRTB / PMN / UNIÃO / PATRIOTA";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";9;"1º SUPLENTE";"COLIGAÇÃO";55;"PSD";"PARTIDO SOCIAL DEMOCRÁTICO";-1;"#NULO";"#NULO";"#NULO";40001682115;"COLIGACAO EM DEFESA DA VIDA";"Federação Brasil da Esperança - FE BRASIL (PT / PC do B / PV) / PSD / MDB";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";4;"VICE-GOVERNADOR";"COLIGAÇÃO";28;"PRTB";"PARTIDO RENOVADOR TRABALHISTA BRASILEIRO";-1;"#NULO";"#NULO";"#NULO";40001682178;"AQUI É TRABALHO";"REPUBLICANOS / PP / PTB / PSC / PL / PRTB / PMN / UNIÃO / PATRIOTA / AVANTE";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";10;"2º SUPLENTE";"FEDERAÇÃO";23;"CIDADANIA";"CIDADANIA";1;"Federação PSDB Cidadania";"PSDB/CIDADANIA";"PSDB/CIDADANIA";40001685799;"#NULO";"Federação PSDB Cidadania (PSDB / CIDADANIA)";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";9;"1º SUPLENTE";"COLIGAÇÃO";22;"PL";"PARTIDO LIBERAL";-1;"#NULO";"#NULO";"#NULO";40001683086;"AQUI É TRABALHO";"REPUBLICANOS / PP / PSC / PL / PTB / PRTB / PMN / UNIÃO / PATRIOTA";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";5;"SENADOR";"PARTIDO ISOLADO";12;"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";-1;"#NULO";"#NULO";"#NULO";40001681759;"#NULO";"PDT";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";5;"SENADOR";"COLIGAÇÃO";11;"PP";"PROGRESSISTAS";-1;"#NULO";"#NULO";"#NULO";40001683086;"AQUI É TRABALHO";"REPUBLICANOS / PP / PSC / PL / PTB / PRTB / PMN / UNIÃO / PATRIOTA";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";5;"SENADOR";"COLIGAÇÃO";65;"PC do B";"PARTIDO COMUNISTA DO BRASIL";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PT/PC do B/PV";40001682115;"COLIGACAO EM DEFESA DA VIDA";"Federação Brasil da Esperança - FE BRASIL (PT / PC do B / PV) / PSD / MDB";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";5;"SENADOR";"COLIGAÇÃO";33;"PMN";"PARTIDO DA MOBILIZAÇÃO NACIONAL";-1;"#NULO";"#NULO";"#NULO";40001683086;"AQUI É TRABALHO";"REPUBLICANOS / PP / PSC / PL / PTB / PRTB / PMN / UNIÃO / PATRIOTA";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";6;"DEPUTADO FEDERAL";"PARTIDO ISOLADO";55;"PSD";"PARTIDO SOCIAL DEMOCRÁTICO";-1;"#NULO";"#NULO";"#NULO";40001681425;"#NULO";"PSD";"D";"DEFERIDO";"Válido (legenda)"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";4;"VICE-GOVERNADOR";"COLIGAÇÃO";65;"PC do B";"PARTIDO COMUNISTA DO BRASIL";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PT/PC do B/PV";40001681499;"COLIGAÇÃO EM DEFESA DA VIDA";"Federação Brasil da Esperança - FE BRASIL (PT / PC do B / PV) / MDB / PSD";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";3;"GOVERNADOR";"COLIGAÇÃO";40;"PSB";"PARTIDO SOCIALISTA BRASILEIRO";-1;"#NULO";"#NULO";"#NULO";40001682806;"NÓS, O POVO";"PSB / SOLIDARIEDADE";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";4;"VICE-GOVERNADOR";"COLIGAÇÃO";40;"PSB";"PARTIDO SOCIALISTA BRASILEIRO";-1;"#NULO";"#NULO";"#NULO";40001682806;"NÓS, O POVO";"PSB / SOLIDARIEDADE";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";3;"GOVERNADOR";"FEDERAÇÃO";18;"REDE";"REDE SUSTENTABILIDADE";3;"Federação PSOL REDE";"PSOL/REDE";"PSOL/REDE";40001685302;"#NULO";"Federação PSOL REDE (PSOL / REDE)";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";3;"GOVERNADOR";"FEDERAÇÃO";45;"PSDB";"PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA";1;"Federação PSDB Cidadania";"PSDB/CIDADANIA";"PSDB/CIDADANIA";40001685800;"#NULO";"Federação PSDB Cidadania (PSDB / CIDADANIA)";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";10;"2º SUPLENTE";"COLIGAÇÃO";40;"PSB";"PARTIDO SOCIALISTA BRASILEIRO";-1;"#NULO";"#NULO";"#NULO";40001682840;"NÓS, O POVO";"SOLIDARIEDADE / PSB";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";9;"1º SUPLENTE";"COLIGAÇÃO";77;"SOLIDARIEDADE";"SOLIDARIEDADE";-1;"#NULO";"#NULO";"#NULO";40001682840;"NÓS, O POVO";"SOLIDARIEDADE / PSB";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";5;"SENADOR";"PARTIDO ISOLADO";36;"AGIR";"AGIR";-1;"#NULO";"#NULO";"#NULO";40001685281;"#NULO";"AGIR";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";9;"1º SUPLENTE";"COLIGAÇÃO";28;"PRTB";"PARTIDO RENOVADOR TRABALHISTA BRASILEIRO";-1;"#NULO";"#NULO";"#NULO";40001683086;"AQUI É TRABALHO";"REPUBLICANOS / PP / PSC / PL / PTB / PRTB / PMN / UNIÃO / PATRIOTA";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";7;"DEPUTADO ESTADUAL";"FEDERAÇÃO";50;"PSOL";"PARTIDO SOCIALISMO E LIBERDADE";3;"Federação PSOL REDE";"PSOL/REDE";"PSOL/REDE";40001685306;"#NULO";"Federação PSOL REDE (PSOL / REDE)";"D";"DEFERIDO";"Válido (legenda)"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";5;"SENADOR";"COLIGAÇÃO";40;"PSB";"PARTIDO SOCIALISTA BRASILEIRO";-1;"#NULO";"#NULO";"#NULO";40001682840;"NÓS, O POVO";"SOLIDARIEDADE / PSB";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";9;"1º SUPLENTE";"COLIGAÇÃO";44;"UNIÃO";"UNIÃO BRASIL";-1;"#NULO";"#NULO";"#NULO";40001683086;"AQUI É TRABALHO";"REPUBLICANOS / PP / PSC / PL / PTB / PRTB / PMN / UNIÃO / PATRIOTA";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";3;"GOVERNADOR";"COLIGAÇÃO";14;"PTB";"PARTIDO TRABALHISTA BRASILEIRO";-1;"#NULO";"#NULO";"#NULO";40001682178;"AQUI É TRABALHO";"REPUBLICANOS / PP / PTB / PSC / PL / PRTB / PMN / UNIÃO / PATRIOTA / AVANTE";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";4;"VICE-GOVERNADOR";"COLIGAÇÃO";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO";"#NULO";"#NULO";40001682178;"AQUI É TRABALHO";"REPUBLICANOS / PP / PTB / PSC / PL / PRTB / PMN / UNIÃO / PATRIOTA / AVANTE";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";5;"SENADOR";"FEDERAÇÃO";18;"REDE";"REDE SUSTENTABILIDADE";3;"Federação PSOL REDE";"PSOL/REDE";"PSOL/REDE";40001685308;"#NULO";"Federação PSOL REDE (PSOL / REDE)";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";5;"SENADOR";"COLIGAÇÃO";14;"PTB";"PARTIDO TRABALHISTA BRASILEIRO";-1;"#NULO";"#NULO";"#NULO";40001683086;"AQUI É TRABALHO";"REPUBLICANOS / PP / PSC / PL / PTB / PRTB / PMN / UNIÃO / PATRIOTA";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";4;"VICE-GOVERNADOR";"COLIGAÇÃO";19;"PODE";"PODEMOS";-1;"#NULO";"#NULO";"#NULO";40001685311;"amazonas pode mais ";"PROS / PODE";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";9;"1º SUPLENTE";"COLIGAÇÃO";15;"MDB";"MOVIMENTO DEMOCRÁTICO BRASILEIRO";-1;"#NULO";"#NULO";"#NULO";40001682115;"COLIGACAO EM DEFESA DA VIDA";"Federação Brasil da Esperança - FE BRASIL (PT / PC do B / PV) / PSD / MDB";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";7;"DEPUTADO ESTADUAL";"FEDERAÇÃO";23;"CIDADANIA";"CIDADANIA";1;"Federação PSDB Cidadania";"PSDB/CIDADANIA";"PSDB/CIDADANIA";40001683314;"#NULO";"Federação PSDB Cidadania (PSDB / CIDADANIA)";"D";"DEFERIDO";"Válido (legenda)"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";7;"DEPUTADO ESTADUAL";"PARTIDO ISOLADO";77;"SOLIDARIEDADE";"SOLIDARIEDADE";-1;"#NULO";"#NULO";"#NULO";40001683093;"#NULO";"SOLIDARIEDADE";"D";"DEFERIDO";"Válido (legenda)"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";3;"GOVERNADOR";"COLIGAÇÃO";13;"PT";"PARTIDO DOS TRABALHADORES";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PT/PC do B/PV";40001681499;"COLIGAÇÃO EM DEFESA DA VIDA";"Federação Brasil da Esperança - FE BRASIL (PT / PC do B / PV) / MDB / PSD";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";9;"1º SUPLENTE";"PARTIDO ISOLADO";70;"AVANTE";"AVANTE";-1;"#NULO";"#NULO";"#NULO";40001685841;"#NULO";"AVANTE";"IV";"INVALIDADO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";6;"DEPUTADO FEDERAL";"PARTIDO ISOLADO";30;"NOVO";"PARTIDO NOVO";-1;"#NULO";"#NULO";"#NULO";40001680884;"#NULO";"NOVO";"IR";"INDEFERIDO COM RECURSO";"Anulado sub judice"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";6;"DEPUTADO FEDERAL";"FEDERAÇÃO";65;"PC do B";"PARTIDO COMUNISTA DO BRASIL";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PT/PC do B/PV";40001682547;"#NULO";"Federação Brasil da Esperança - FE BRASIL (PT / PC do B / PV)";"D";"DEFERIDO";"Válido (legenda)"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";7;"DEPUTADO ESTADUAL";"PARTIDO ISOLADO";90;"PROS";"PARTIDO REPUBLICANO DA ORDEM SOCIAL";-1;"#NULO";"#NULO";"#NULO";40001685332;"#NULO";"PROS";"PJ";"PENDENTE JULGAMENTO";"Válido (legenda)"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";4;"VICE-GOVERNADOR";"FEDERAÇÃO";50;"PSOL";"PARTIDO SOCIALISMO E LIBERDADE";3;"Federação PSOL REDE";"PSOL/REDE";"PSOL/REDE";40001685302;"#NULO";"Federação PSOL REDE (PSOL / REDE)";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";9;"1º SUPLENTE";"PARTIDO ISOLADO";70;"AVANTE";"AVANTE";-1;"#NULO";"#NULO";"#NULO";40001685840;"#NULO";"AVANTE";"IR";"INDEFERIDO COM RECURSO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";3;"GOVERNADOR";"COLIGAÇÃO";65;"PC do B";"PARTIDO COMUNISTA DO BRASIL";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PT/PC do B/PV";40001681499;"COLIGAÇÃO EM DEFESA DA VIDA";"Federação Brasil da Esperança - FE BRASIL (PT / PC do B / PV) / MDB / PSD";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";3;"GOVERNADOR";"COLIGAÇÃO";90;"PROS";"PARTIDO REPUBLICANO DA ORDEM SOCIAL";-1;"#NULO";"#NULO";"#NULO";40001685311;"amazonas pode mais ";"PROS / PODE";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";7;"DEPUTADO ESTADUAL";"FEDERAÇÃO";45;"PSDB";"PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA";1;"Federação PSDB Cidadania";"PSDB/CIDADANIA";"PSDB/CIDADANIA";40001683314;"#NULO";"Federação PSDB Cidadania (PSDB / CIDADANIA)";"D";"DEFERIDO";"Válido (legenda)"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";10;"2º SUPLENTE";"PARTIDO ISOLADO";12;"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";-1;"#NULO";"#NULO";"#NULO";40001681759;"#NULO";"PDT";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";7;"DEPUTADO ESTADUAL";"PARTIDO ISOLADO";15;"MDB";"MOVIMENTO DEMOCRÁTICO BRASILEIRO";-1;"#NULO";"#NULO";"#NULO";40001681645;"#NULO";"MDB";"D";"DEFERIDO";"Válido (legenda)"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";10;"2º SUPLENTE";"COLIGAÇÃO";22;"PL";"PARTIDO LIBERAL";-1;"#NULO";"#NULO";"#NULO";40001683086;"AQUI É TRABALHO";"REPUBLICANOS / PP / PSC / PL / PTB / PRTB / PMN / UNIÃO / PATRIOTA";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";7;"DEPUTADO ESTADUAL";"PARTIDO ISOLADO";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO";"#NULO";"#NULO";40001681430;"#NULO";"REPUBLICANOS";"D";"DEFERIDO";"Válido (legenda)"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";10;"2º SUPLENTE";"COLIGAÇÃO";65;"PC do B";"PARTIDO COMUNISTA DO BRASIL";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PT/PC do B/PV";40001682115;"COLIGACAO EM DEFESA DA VIDA";"Federação Brasil da Esperança - FE BRASIL (PT / PC do B / PV) / PSD / MDB";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";5;"SENADOR";"COLIGAÇÃO";77;"SOLIDARIEDADE";"SOLIDARIEDADE";-1;"#NULO";"#NULO";"#NULO";40001682840;"NÓS, O POVO";"SOLIDARIEDADE / PSB";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";7;"DEPUTADO ESTADUAL";"PARTIDO ISOLADO";44;"UNIÃO";"UNIÃO BRASIL";-1;"#NULO";"#NULO";"#NULO";40001682112;"#NULO";"UNIÃO";"D";"DEFERIDO";"Válido (legenda)"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";9;"1º SUPLENTE";"FEDERAÇÃO";50;"PSOL";"PARTIDO SOCIALISMO E LIBERDADE";3;"Federação PSOL REDE";"PSOL/REDE";"PSOL/REDE";40001685308;"#NULO";"Federação PSOL REDE (PSOL / REDE)";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";3;"GOVERNADOR";"COLIGAÇÃO";43;"PV";"PARTIDO VERDE";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PT/PC do B/PV";40001681499;"COLIGAÇÃO EM DEFESA DA VIDA";"Federação Brasil da Esperança - FE BRASIL (PT / PC do B / PV) / MDB / PSD";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";7;"DEPUTADO ESTADUAL";"PARTIDO ISOLADO";22;"PL";"PARTIDO LIBERAL";-1;"#NULO";"#NULO";"#NULO";40001682550;"#NULO";"PL";"D";"DEFERIDO";"Válido (legenda)"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";9;"1º SUPLENTE";"COLIGAÇÃO";14;"PTB";"PARTIDO TRABALHISTA BRASILEIRO";-1;"#NULO";"#NULO";"#NULO";40001683086;"AQUI É TRABALHO";"REPUBLICANOS / PP / PSC / PL / PTB / PRTB / PMN / UNIÃO / PATRIOTA";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";6;"DEPUTADO FEDERAL";"PARTIDO ISOLADO";14;"PTB";"PARTIDO TRABALHISTA BRASILEIRO";-1;"#NULO";"#NULO";"#NULO";40001683051;"#NULO";"PTB";"D";"DEFERIDO";"Válido (legenda)"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";10;"2º SUPLENTE";"COLIGAÇÃO";14;"PTB";"PARTIDO TRABALHISTA BRASILEIRO";-1;"#NULO";"#NULO";"#NULO";40001683086;"AQUI É TRABALHO";"REPUBLICANOS / PP / PSC / PL / PTB / PRTB / PMN / UNIÃO / PATRIOTA";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";9;"1º SUPLENTE";"COLIGAÇÃO";33;"PMN";"PARTIDO DA MOBILIZAÇÃO NACIONAL";-1;"#NULO";"#NULO";"#NULO";40001683086;"AQUI É TRABALHO";"REPUBLICANOS / PP / PSC / PL / PTB / PRTB / PMN / UNIÃO / PATRIOTA";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";5;"SENADOR";"COLIGAÇÃO";43;"PV";"PARTIDO VERDE";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PT/PC do B/PV";40001682115;"COLIGACAO EM DEFESA DA VIDA";"Federação Brasil da Esperança - FE BRASIL (PT / PC do B / PV) / PSD / MDB";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";9;"1º SUPLENTE";"COLIGAÇÃO";43;"PV";"PARTIDO VERDE";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PT/PC do B/PV";40001682115;"COLIGACAO EM DEFESA DA VIDA";"Federação Brasil da Esperança - FE BRASIL (PT / PC do B / PV) / PSD / MDB";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";9;"1º SUPLENTE";"COLIGAÇÃO";13;"PT";"PARTIDO DOS TRABALHADORES";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PT/PC do B/PV";40001682115;"COLIGACAO EM DEFESA DA VIDA";"Federação Brasil da Esperança - FE BRASIL (PT / PC do B / PV) / PSD / MDB";"D";"DEFERIDO";"#NE"
