"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES_PRINCIPAIS";"QT_SECOES_AGREGADAS";"QT_SECOES_NAO_INSTALADAS";"QT_TOTAL_SECOES";"QT_COMPARECIMENTO";"QT_ELEITORES_SECOES_NAO_INSTALADAS";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS";"QT_VOTOS_CONCORRENTES";"QT_TOTAL_VOTOS_VALIDOS";"QT_VOTOS_NOMINAIS_VALIDOS";"QT_TOTAL_VOTOS_LEG_VALIDOS";"QT_VOTOS_LEG_VALIDOS";"QT_VOTOS_NOM_CONVR_LEG_VALIDOS";"QT_TOTAL_VOTOS_ANULADOS";"QT_VOTOS_NOMINAIS_ANULADOS";"QT_VOTOS_LEGENDA_ANULADOS";"QT_TOTAL_VOTOS_ANUL_SUBJUD";"QT_VOTOS_NOMINAIS_ANUL_SUBJUD";"QT_VOTOS_LEGENDA_ANUL_SUBJUD";"QT_VOTOS_BRANCOS";"QT_TOTAL_VOTOS_NULOS";"QT_VOTOS_NULOS";"QT_VOTOS_NULOS_TECNICOS";"QT_VOTOS_ANULADOS_APU_SEP";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02593";"MARAÃ";49;3;"Governador";9394;26;4;0;30;4809;0;4585;"N";4809;4669;4669;4669;0;0;0;0;0;0;0;0;0;35;105;105;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";1;268;"Eleição Suplementar Governador AM";"06/08/2017";"E";"AM";"AM";"AMAZONAS";"02690";"PARINTINS";4;3;"Governador";64053;212;13;0;225;43820;0;20233;"N";43820;40791;40791;40791;0;0;0;0;0;0;0;0;0;1150;1879;1879;0;0;"00:00:00";"06/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02712";"PAUINI";44;3;"Governador";9793;29;2;0;31;5379;0;4414;"N";5379;5145;5145;5145;0;0;0;0;0;0;0;0;0;57;177;177;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02836";"SÃO GABRIEL DA CACHOEIRA";19;3;"Governador";28704;89;9;0;98;15640;0;13064;"N";15640;14850;14850;14850;0;0;0;0;0;0;0;0;0;298;492;492;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02739";"SANTO ANTÔNIO DO IÇÁ";47;3;"Governador";13255;40;1;0;41;9354;0;3901;"N";9354;9001;9001;9001;0;0;0;0;0;0;0;0;0;108;245;245;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02054";"ATALAIA DO NORTE";42;3;"Governador";7801;28;7;0;35;4759;0;3042;"N";4759;4640;4640;4640;0;0;0;0;0;0;0;0;0;16;103;103;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02992";"CAAPIRANGA";55;3;"Governador";8034;22;1;0;23;5008;0;3026;"N";5008;4799;4799;4799;0;0;0;0;0;0;0;0;0;64;145;145;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02020";"GUAJARÁ";45;3;"Governador";9131;31;4;0;35;5038;0;4093;"N";5038;4648;4648;4648;0;0;0;0;0;0;0;0;0;106;284;284;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02518";"LÁBREA";12;3;"Governador";23167;72;11;0;83;13547;0;9620;"N";13547;12936;12936;12936;0;0;0;0;0;0;0;0;0;154;457;457;0;0;"00:00:00";"27/08/2017"
"23/02/2022";"11:03:13";2014;2;"Eleição Ordinária";1;143;"Eleições Gerais 2014";"05/10/2014";"F";"AM";"AM";"AMAZONAS";"02410";"ITACOATIARA";3;7;"Deputado Estadual";55262;199;21;0;220;48583;0;6679;"N";48583;43954;43954;43954;2668;0;0;0;0;0;0;0;0;741;1220;1220;0;0;"00:00:00";"23/05/2016"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"98418";"PRESIDENTE FIGUEIREDO";51;3;"Governador";21485;46;48;0;94;14680;0;6805;"N";14680;13064;13064;13064;0;0;0;0;0;0;0;0;0;340;1276;1276;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02275";"CODAJÁS";7;3;"Governador";14307;48;10;0;58;8577;0;5730;"N";8577;8127;8127;8127;0;0;0;0;0;0;0;0;0;90;360;360;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";1;268;"Eleição Suplementar Governador AM";"06/08/2017";"E";"AM";"AM";"AMAZONAS";"98396";"MANAQUIRI";66;3;"Governador";12741;37;4;0;41;8398;0;4343;"N";8398;7990;7990;7990;0;0;0;0;0;0;0;0;0;95;313;313;0;0;"00:00:00";"06/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";1;268;"Eleição Suplementar Governador AM";"06/08/2017";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";32;3;"Governador";111137;310;16;0;326;95585;0;15552;"N";95585;74927;74927;74927;0;0;0;0;0;0;0;0;0;4190;16468;16468;0;0;"00:00:00";"06/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"98353";"IRANDUBA";56;3;"Governador";28212;121;23;0;144;22089;0;6123;"N";22089;18229;18229;18229;0;0;0;0;0;0;0;0;0;681;3179;3179;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02976";"BOA VISTA DO RAMOS";64;3;"Governador";10355;31;3;0;34;6412;0;3943;"N";6412;5939;5939;5939;0;0;0;0;0;0;0;0;0;174;299;299;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";1;268;"Eleição Suplementar Governador AM";"06/08/2017";"E";"AM";"AM";"AMAZONAS";"02933";"ANAMÃ";53;3;"Governador";6978;20;1;0;21;4186;0;2792;"N";4186;4095;4095;4095;0;0;0;0;0;0;0;0;0;37;54;54;0;0;"00:00:00";"06/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"98396";"MANAQUIRI";66;3;"Governador";12741;37;4;0;41;8206;0;4535;"N";8206;7750;7750;7750;0;0;0;0;0;0;0;0;0;96;360;360;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";59;3;"Governador";94588;237;21;0;258;79806;0;14782;"N";79806;53598;53598;53598;0;0;0;0;0;0;0;0;0;4060;22148;22148;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";1;268;"Eleição Suplementar Governador AM";"06/08/2017";"E";"AM";"AM";"AMAZONAS";"98353";"IRANDUBA";56;3;"Governador";28212;121;23;0;144;23004;0;5208;"N";23004;20470;20470;20470;0;0;0;0;0;0;0;0;0;523;2011;2011;0;0;"00:00:00";"06/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"98370";"ITAMARATI";69;3;"Governador";6475;20;3;0;23;4018;0;2457;"N";4018;3863;3863;3863;0;0;0;0;0;0;0;0;0;39;116;116;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";1;268;"Eleição Suplementar Governador AM";"06/08/2017";"E";"AM";"AM";"AMAZONAS";"02275";"CODAJÁS";7;3;"Governador";14307;48;10;0;58;8848;0;5459;"N";8848;8366;8366;8366;0;0;0;0;0;0;0;0;0;87;395;395;0;0;"00:00:00";"06/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02070";"AUTAZES";35;3;"Governador";24170;82;8;0;90;17045;0;7125;"N";17045;16094;16094;16094;0;0;0;0;0;0;0;0;0;257;694;694;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";1;268;"Eleição Suplementar Governador AM";"06/08/2017";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";68;3;"Governador";77526;208;4;0;212;65210;0;12316;"N";65210;52990;52990;52990;0;0;0;0;0;0;0;0;0;2987;9233;9233;0;0;"00:00:00";"06/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02615";"MAUÉS";5;3;"Governador";29765;77;28;0;105;18432;0;11333;"N";18432;17337;17337;17337;0;0;0;0;0;0;0;0;0;307;788;788;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02038";"ANORI";33;3;"Governador";9567;27;0;0;27;5917;0;3650;"N";5917;5584;5584;5584;0;0;0;0;0;0;0;0;0;78;255;255;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";2;3;"Governador";82131;212;7;0;219;67102;0;15029;"N";67102;41191;41191;41191;0;0;0;0;0;0;0;0;0;3752;22159;22159;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";1;268;"Eleição Suplementar Governador AM";"06/08/2017";"E";"AM";"AM";"AMAZONAS";"98477";"TABATINGA";36;3;"Governador";30045;84;3;0;87;21651;0;8394;"N";21651;20004;20004;20004;0;0;0;0;0;0;0;0;0;576;1071;1071;0;0;"00:00:00";"06/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02178";"BORBA";15;3;"Governador";20062;62;2;0;64;13240;0;6822;"N";13240;12818;12818;12818;0;0;0;0;0;0;0;0;0;117;305;305;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02291";"EIRUNEPÉ";11;3;"Governador";20663;62;5;0;67;12223;0;8440;"N";12223;11633;11633;11633;0;0;0;0;0;0;0;0;0;202;388;388;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";1;268;"Eleição Suplementar Governador AM";"06/08/2017";"E";"AM";"AM";"AMAZONAS";"02135";"BENJAMIN CONSTANT";20;3;"Governador";19607;63;5;0;68;14292;0;5315;"N";14292;13735;13735;13735;0;0;0;0;0;0;0;0;0;206;351;351;0;0;"00:00:00";"06/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";1;268;"Eleição Suplementar Governador AM";"06/08/2017";"E";"AM";"AM";"AMAZONAS";"98493";"UARINI";9;3;"Governador";7230;22;6;0;28;4763;0;2467;"N";4763;4623;4623;4623;0;0;0;0;0;0;0;0;0;47;93;93;0;0;"00:00:00";"06/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";1;268;"Eleição Suplementar Governador AM";"06/08/2017";"E";"AM";"AM";"AMAZONAS";"02976";"BOA VISTA DO RAMOS";64;3;"Governador";10355;31;3;0;34;6518;0;3837;"N";6518;6114;6114;6114;0;0;0;0;0;0;0;0;0;116;288;288;0;0;"00:00:00";"06/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";70;3;"Governador";97288;252;11;0;263;80005;0;17283;"N";80005;53055;53055;53055;0;0;0;0;0;0;0;0;0;4438;22512;22512;0;0;"00:00:00";"27/08/2017"
"23/02/2022";"11:03:13";2014;2;"Eleição Ordinária";2;144;"Eleições Gerais 2014";"26/10/2014";"F";"AM";"AM";"AMAZONAS";"02046";"CAREIRO DA VÁRZEA";61;3;"Governador";12802;47;14;0;61;10212;0;2590;"N";10212;9410;9410;9410;0;0;0;0;0;0;0;0;0;43;759;759;0;0;"00:00:00";"26/10/2014"
"23/02/2022";"11:03:13";2014;2;"Eleição Ordinária";2;144;"Eleições Gerais 2014";"26/10/2014";"F";"AM";"AM";"AMAZONAS";"02070";"AUTAZES";35;3;"Governador";22305;70;6;0;76;15064;0;7241;"N";15064;14009;14009;14009;0;0;0;0;0;0;0;0;0;64;991;991;0;0;"00:00:00";"26/10/2014"
"23/02/2022";"11:03:13";2014;2;"Eleição Ordinária";1;143;"Eleições Gerais 2014";"05/10/2014";"F";"AM";"AM";"AMAZONAS";"02330";"FONTE BOA";10;5;"Senador";13463;38;5;0;43;9662;0;3801;"N";9662;9011;9011;9011;0;0;0;0;0;0;0;0;0;92;559;559;0;0;"00:00:00";"05/10/2014"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";1;268;"Eleição Suplementar Governador AM";"06/08/2017";"E";"AM";"AM";"AMAZONAS";"02453";"JAPURÁ";48;3;"Governador";4414;13;1;0;14;2573;0;1841;"N";2573;2520;2520;2520;0;0;0;0;0;0;0;0;0;21;32;32;0;0;"00:00:00";"06/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"98434";"RIO PRETO DA EVA";52;3;"Governador";14553;49;20;0;69;9887;0;4666;"N";9887;8590;8590;8590;0;0;0;0;0;0;0;0;0;198;1099;1099;0;0;"00:00:00";"27/08/2017"
"23/02/2022";"11:03:13";2014;2;"Eleição Ordinária";1;143;"Eleições Gerais 2014";"05/10/2014";"F";"AM";"AM";"AMAZONAS";"02097";"BARCELOS";18;3;"Governador";9227;26;1;0;27;6065;0;3162;"N";6065;5545;5545;5545;0;0;0;0;0;0;0;0;0;60;460;460;0;0;"00:00:00";"05/10/2014"
"23/02/2022";"11:03:13";2014;2;"Eleição Ordinária";1;143;"Eleições Gerais 2014";"05/10/2014";"F";"AM";"AM";"AMAZONAS";"02453";"JAPURÁ";48;5;"Senador";3815;12;1;0;13;2583;0;1232;"N";2583;2433;2433;2433;0;0;0;0;0;0;0;0;0;34;116;116;0;0;"00:00:00";"05/10/2014"
"23/02/2022";"11:03:13";2014;2;"Eleição Ordinária";2;144;"Eleições Gerais 2014";"26/10/2014";"F";"AM";"AM";"AMAZONAS";"02453";"JAPURÁ";48;3;"Governador";3815;12;1;0;13;2700;0;1115;"N";2700;2551;2551;2551;0;0;0;0;0;0;0;0;0;6;143;143;0;0;"00:00:00";"26/10/2014"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";1;268;"Eleição Suplementar Governador AM";"06/08/2017";"E";"AM";"AM";"AMAZONAS";"02755";"SÃO PAULO DE OLIVENÇA";22;3;"Governador";16030;45;8;0;53;12062;0;3968;"N";12062;11507;11507;11507;0;0;0;0;0;0;0;0;0;172;383;383;0;0;"00:00:00";"06/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02437";"ITAPIRANGA";24;3;"Governador";7118;22;2;0;24;4500;0;2618;"N";4500;4215;4215;4215;0;0;0;0;0;0;0;0;0;82;203;203;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";62;3;"Governador";115015;291;7;0;298;93058;0;21957;"N";93058;62697;62697;62697;0;0;0;0;0;0;0;0;0;5207;25154;25154;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";1;268;"Eleição Suplementar Governador AM";"06/08/2017";"E";"AM";"AM";"AMAZONAS";"02356";"HUMAITÁ";17;3;"Governador";28360;83;20;0;103;17711;0;10649;"N";17711;16478;16478;16478;0;0;0;0;0;0;0;0;0;436;797;797;0;0;"00:00:00";"06/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02097";"BARCELOS";18;3;"Governador";10011;29;1;0;30;5227;0;4784;"N";5227;5031;5031;5031;0;0;0;0;0;0;0;0;0;65;131;131;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02798";"TAPAUÁ";38;3;"Governador";12098;37;2;0;39;6392;0;5706;"N";6392;6115;6115;6115;0;0;0;0;0;0;0;0;0;62;215;215;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02496";"JUTAÍ";41;3;"Governador";11741;35;0;0;35;6363;0;5378;"N";6363;5910;5910;5910;0;0;0;0;0;0;0;0;0;147;306;306;0;0;"00:00:00";"27/08/2017"
"23/02/2022";"11:03:13";2014;2;"Eleição Ordinária";1;143;"Eleições Gerais 2014";"05/10/2014";"F";"AM";"AM";"AMAZONAS";"02879";"URUCURITUBA";25;5;"Senador";11595;35;5;0;40;8480;0;3115;"N";8480;7972;7972;7972;0;0;0;0;0;0;0;0;0;139;369;369;0;0;"00:00:00";"05/10/2014"
"23/02/2022";"11:03:13";2014;2;"Eleição Ordinária";1;143;"Eleições Gerais 2014";"05/10/2014";"F";"AM";"AM";"AMAZONAS";"02550";"MANAUS";32;7;"Deputado Estadual";70633;204;6;0;210;60453;0;10180;"N";60453;52368;52368;52368;3033;0;0;0;0;0;0;0;0;2900;2152;2152;0;0;"00:00:00";"23/05/2016"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";1;268;"Eleição Suplementar Governador AM";"06/08/2017";"E";"AM";"AM";"AMAZONAS";"02593";"MARAÃ";49;3;"Governador";9394;26;4;0;30;4089;0;5305;"N";4089;4007;4007;4007;0;0;0;0;0;0;0;0;0;24;58;58;0;0;"00:00:00";"06/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02151";"BOCA DO ACRE";14;3;"Governador";20192;65;4;0;69;12642;0;7550;"N";12642;11750;11750;11750;0;0;0;0;0;0;0;0;0;199;693;693;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"98450";"SÃO SEBASTIÃO DO UATUMÃ";57;3;"Governador";6204;17;0;0;17;3924;0;2280;"N";3924;3673;3673;3673;0;0;0;0;0;0;0;0;0;69;182;182;0;0;"00:00:00";"27/08/2017"
"23/02/2022";"11:03:13";2014;2;"Eleição Ordinária";1;143;"Eleições Gerais 2014";"05/10/2014";"F";"AM";"AM";"AMAZONAS";"02410";"ITACOATIARA";3;5;"Senador";55262;199;21;0;220;48583;0;6679;"N";48583;45317;45317;45317;0;0;0;0;0;0;0;0;0;1121;2145;2145;0;0;"00:00:00";"05/10/2014"
"23/02/2022";"11:03:13";2014;2;"Eleição Ordinária";1;143;"Eleições Gerais 2014";"05/10/2014";"F";"AM";"AM";"AMAZONAS";"02470";"JURUÁ";50;6;"Deputado Federal";6610;26;2;0;28;4236;0;2374;"N";4236;3865;3865;3865;269;0;0;0;0;0;0;0;0;39;63;63;0;0;"00:00:00";"23/05/2016"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";1;268;"Eleição Suplementar Governador AM";"06/08/2017";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";58;3;"Governador";124963;315;4;0;319;104460;0;20503;"N";104460;79278;79278;79278;0;0;0;0;0;0;0;0;0;5089;20093;20093;0;0;"00:00:00";"06/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";1;268;"Eleição Suplementar Governador AM";"06/08/2017";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";31;3;"Governador";73966;192;39;0;231;63735;0;10231;"N";63735;49421;49421;49421;0;0;0;0;0;0;0;0;0;2876;11438;11438;0;0;"00:00:00";"06/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";63;3;"Governador";115641;306;15;0;321;96589;0;19052;"N";96589;64795;64795;64795;0;0;0;0;0;0;0;0;0;5459;26335;26335;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02046";"CAREIRO DA VÁRZEA";61;3;"Governador";14522;47;18;0;65;9869;0;4653;"N";9869;9196;9196;9196;0;0;0;0;0;0;0;0;0;163;510;510;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";1;268;"Eleição Suplementar Governador AM";"06/08/2017";"E";"AM";"AM";"AMAZONAS";"02771";"SILVES";39;3;"Governador";6899;22;2;0;24;4517;0;2382;"N";4517;4270;4270;4270;0;0;0;0;0;0;0;0;0;74;173;173;0;0;"00:00:00";"06/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";1;268;"Eleição Suplementar Governador AM";"06/08/2017";"E";"AM";"AM";"AMAZONAS";"02003";"APUÍ";67;3;"Governador";10034;28;14;0;42;5341;0;4693;"N";5341;4914;4914;4914;0;0;0;0;0;0;0;0;0;163;264;264;0;0;"00:00:00";"06/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02135";"BENJAMIN CONSTANT";20;3;"Governador";19607;63;5;0;68;13986;0;5621;"N";13986;13404;13404;13404;0;0;0;0;0;0;0;0;0;189;393;393;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";1;268;"Eleição Suplementar Governador AM";"06/08/2017";"E";"AM";"AM";"AMAZONAS";"98515";"TONANTINS";47;3;"Governador";8819;26;2;0;28;6163;0;2656;"N";6163;5924;5924;5924;0;0;0;0;0;0;0;0;0;94;145;145;0;0;"00:00:00";"06/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";1;268;"Eleição Suplementar Governador AM";"06/08/2017";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";63;3;"Governador";115641;306;15;0;321;98406;0;17235;"N";98406;76879;76879;76879;0;0;0;0;0;0;0;0;0;4951;16576;16576;0;0;"00:00:00";"06/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";37;3;"Governador";87935;237;10;0;247;74319;0;13616;"N";74319;46577;46577;46577;0;0;0;0;0;0;0;0;0;3891;23851;23851;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";32;3;"Governador";111137;310;16;0;326;93822;0;17315;"N";93822;61813;61813;61813;0;0;0;0;0;0;0;0;0;4840;27169;27169;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02577";"MANICORÉ";16;3;"Governador";27872;91;9;0;100;16924;0;10948;"N";16924;16128;16128;16128;0;0;0;0;0;0;0;0;0;240;556;556;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";1;268;"Eleição Suplementar Governador AM";"06/08/2017";"E";"AM";"AM";"AMAZONAS";"02046";"CAREIRO DA VÁRZEA";61;3;"Governador";14522;47;18;0;65;10738;0;3784;"N";10738;10172;10172;10172;0;0;0;0;0;0;0;0;0;119;447;447;0;0;"00:00:00";"06/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";1;268;"Eleição Suplementar Governador AM";"06/08/2017";"E";"AM";"AM";"AMAZONAS";"02631";"NHAMUNDÁ";43;3;"Governador";12923;42;5;0;47;7810;0;5113;"N";7810;7596;7596;7596;0;0;0;0;0;0;0;0;0;76;138;138;0;0;"00:00:00";"06/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02674";"NOVO ARIPUANÃ";29;3;"Governador";11936;36;4;0;40;6716;0;5220;"N";6716;6352;6352;6352;0;0;0;0;0;0;0;0;0;125;239;239;0;0;"00:00:00";"27/08/2017"
"28/05/2021";"11:14:01";2014;1;"Eleição Extraordinária";2;269;"Eleição Suplementar Governador AM";"27/08/2017";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";68;3;"Governador";77526;208;4;0;212;63801;0;13725;"N";63801;45686;45686;45686;0;0;0;0;0;0;0;0;0;3404;14711;14711;0;0;"00:00:00";"27/08/2017"
